transaction_id,note_id,score
TR00001023,N0417,0.9853221368789673
TR00001023,N0449,0.5845882500920977
TR00001023,N0406,0.5548245350519816
TR00001024,N0418,0.8443249702453614
TR00001024,N0422,0.5455187712396894
TR00001024,N0421,0.4955543024199349
TR00001025,N0412,0.6165849242891585
TR00001025,N0413,0.5830415844917297
TR00001025,N0416,0.5559983917645046
TR00001026,N0414,0.5719202416283744
TR00001026,N0475,0.5673134636878967
TR00001026,N0453,0.5310276985168457
TR00001027,N0486,0.6057508182525635
TR00001027,N0412,0.5631780351911272
TR00001027,N0415,0.5565495610237121
TR00001028,N0420,1.0
TR00001028,N0412,0.6185911791665213
TR00001028,N0422,0.5405669927597045
TR00001029,N0413,0.6237718548093523
TR00001029,N0412,0.5603571369534447
TR00001029,N0449,0.505760679926191
TR00001030,N0449,0.8919638586044312
TR00001030,N0413,0.6256567256791251
TR00001030,N0414,0.49716079235076904
TR00001031,N0414,0.6210968136787414
TR00001031,N0448,0.5834583759307861
TR00001031,N0422,0.5353736996650695
TR00001032,N0451,0.9478523206710816
TR00001032,N0411,0.5808517169952393
TR00001032,N0416,0.5471994587353297
TR00001033,N0413,0.7717785137040274
TR00001033,N0449,0.569977541196914
TR00001033,N0414,0.525626826286316
TR00001034,N0421,0.6487973093986511
TR00001034,N0449,0.4248249650001526
TR00001034,N0469,0.4224410533905029
TR00001035,N0422,0.8302849650382995
TR00001035,N0421,0.629847652571542
TR00001035,N0420,0.5839486479759216
TR00001036,N0420,0.7222393751144409
TR00001036,N0453,0.5740895462036133
TR00001036,N0412,0.570220114503588
TR00001037,N0458,0.5897608876228332
TR00001037,N0452,0.5883995839527676
TR00001037,N0431,0.5596484422683715
TR00001038,N0418,0.542553722858429
TR00001038,N0480,0.5228062629699707
TR00001038,N0441,0.4902359437942505
TR00001039,N0453,1.0
TR00001039,N0454,0.6022050278527395
TR00001039,N0412,0.5334844064712525
TR00001040,N0454,0.8743348789215087
TR00001040,N0453,0.6126452939850944
TR00001040,N0420,0.5917084852854411
TR00001041,N0478,0.5512309074401855
TR00001041,N0443,0.5396957635879517
TR00001041,N0463,0.5004873752593995
TR00001042,N0478,0.58377112865448
TR00001042,N0443,0.5239858150482178
TR00001042,N0413,0.4473018407821655
TR00001043,N0454,0.6083764621189662
TR00001043,N0453,0.5981839026723589
TR00001043,N0415,0.5340963959693908
TR00001044,N0454,0.7193357062339782
TR00001044,N0418,0.5647825837135315
TR00001044,N0480,0.5247329115867615
TR00001045,N0413,0.5789951324462891
TR00001045,N0481,0.5474883317947388
TR00001045,N0414,0.5426737666130066
TR00001046,N0423,0.9820554208755493
TR00001046,N0455,0.655989498751504
TR00001046,N0454,0.6016122238976614
TR00001047,N0424,0.9841064882278443
TR00001047,N0454,0.6572925158909388
TR00001047,N0423,0.5662225927625384
TR00001048,N0452,0.6478076457977295
TR00001048,N0454,0.49802256856645855
TR00001048,N0449,0.4841436815261841
TR00001049,N0454,0.5919386761529105
TR00001049,N0452,0.4841339860643659
TR00001049,N0449,0.4426128387451172
TR00001050,N0455,0.9937744569778442
TR00001050,N0445,0.5813909482955932
TR00001050,N0405,0.5801731705665588
TR00001051,N0453,0.52751704454422
TR00001051,N0475,0.5008536338806152
TR00001051,N0412,0.4979487657546997
TR00001052,N0421,0.5414910163198199
TR00001052,N0414,0.5072506189346314
TR00001052,N0413,0.48062921762466426
TR00001053,N0443,0.5564129543304444
TR00001053,N0413,0.4612260818481445
TR00001053,N0412,0.44741043567657474
TR00001054,N0469,0.4410596799850464
TR00001054,N0478,0.43902246952056884
TR00001054,N0449,0.43510512113571165
TR00001055,N0420,0.5683644771575928
TR00001055,N0492,0.5303968071937561
TR00001055,N0429,0.5260539531707764
TR00001056,N0452,0.5511453883988516
TR00001056,N0454,0.5222322259630476
TR00001056,N0444,0.436704683303833
TR00001057,N0478,0.5871354770660401
TR00001057,N0421,0.5435177002634322
TR00001057,N0443,0.5134199142456055
TR00001058,N0468,0.5291941046714783
TR00001058,N0426,0.4656907592500959
TR00001058,N0415,0.4646785497665405
TR00001059,N0492,0.5505912494659424
TR00001059,N0475,0.5349082112312317
TR00001059,N0453,0.5214642643928528
TR00001060,N0456,0.5814167635781424
TR00001060,N0449,0.44496449232101437
TR00001060,N0478,0.43657579421997067
TR00001061,N0456,0.5855036275727408
TR00001061,N0414,0.5294167876243592
TR00001061,N0413,0.45847781896591183
TR00001062,N0453,0.5990870135171072
TR00001062,N0454,0.5120650444711958
TR00001062,N0414,0.4967193722724915
TR00001063,N0426,0.4462863428252084
TR00001063,N0484,0.4367833089828491
TR00001063,N0449,0.4366200685501099
TR00001064,N0426,0.5585672037942069
TR00001064,N0449,0.4646299123764038
TR00001064,N0457,0.45436190196446014
TR00001065,N0427,0.9778113794326782
TR00001065,N0420,0.5069200348854065
TR00001065,N0418,0.46121624708175657
TR00001066,N0425,0.9922981691360473
TR00001066,N0423,0.6022071089063372
TR00001066,N0436,0.5679265896479289
TR00001067,N0469,0.46595671176910397
TR00001067,N0449,0.4633208870887756
TR00001067,N0488,0.4592830896377563
TR00001068,N0449,0.462362642288208
TR00001068,N0444,0.4383585691452026
TR00001068,N0454,0.4315648031234741
TR00001069,N0426,0.6495065927505492
TR00001069,N0413,0.5691823959350586
TR00001069,N0457,0.5085754122052873
TR00001070,N0453,0.6057487882886614
TR00001070,N0413,0.5529792070388794
TR00001070,N0481,0.5407123565673828
TR00001071,N0426,0.4653667194502694
TR00001071,N0444,0.443184757232666
TR00001071,N0449,0.43624699115753174
TR00001072,N0456,0.5851134198052542
TR00001072,N0475,0.5284971237182617
TR00001072,N0453,0.5232341289520264
TR00001073,N0426,0.590761000769479
TR00001073,N0475,0.5842809391021728
TR00001073,N0429,0.5510232652936663
TR00001074,N0468,0.5431767463684082
TR00001074,N0454,0.5273411546434674
TR00001074,N0458,0.4823833656311035
TR00001075,N0429,0.9824518156051636
TR00001075,N0457,0.8124150892666409
TR00001075,N0486,0.5582150530815124
TR00001076,N0449,0.44900017976760864
TR00001076,N0456,0.4368881038257054
TR00001076,N0469,0.4352721691131592
TR00001077,N0456,0.6202951260975429
TR00001077,N0489,0.5376000595092774
TR00001077,N0492,0.5280453324317932
TR00001078,N0469,0.4610341787338257
TR00001078,N0488,0.45955266952514645
TR00001078,N0449,0.45699402093887326
TR00001079,N0453,0.526889193058014
TR00001079,N0475,0.517813527584076
TR00001079,N0412,0.4933158397674561
TR00001080,N0429,0.6393391578538077
TR00001080,N0457,0.6389712234905789
TR00001080,N0413,0.5721431612968445
TR00001081,N0449,0.4682255220413208
TR00001081,N0454,0.4441070628166199
TR00001081,N0478,0.415138041973114
TR00001082,N0413,0.5893443822860718
TR00001082,N0456,0.5505514110837664
TR00001082,N0414,0.5064999580383301
TR00001083,N0457,0.5728258269173758
TR00001083,N0484,0.5554178635279338
TR00001083,N0426,0.4457103831427438
TR00001084,N0469,0.4439147663116455
TR00001084,N0449,0.4335107088088989
TR00001084,N0457,0.426709361076355
TR00001085,N0408,0.5510268926620483
TR00001085,N0403,0.528982138633728
TR00001085,N0445,0.5201674699783325
TR00001086,N0484,0.515355110168457
TR00001086,N0449,0.4597572159767151
TR00001086,N0454,0.43921507120132447
TR00001087,N0449,0.45473551273345947
TR00001087,N0457,0.43322888135910037
TR00001087,N0454,0.4254119229316711
TR00001088,N0418,0.5655608534812927
TR00001088,N0480,0.5163683891296387
TR00001088,N0427,0.5095310807228088
TR00001089,N0420,0.6102780890464782
TR00001089,N0429,0.5656316501753671
TR00001089,N0422,0.5531217336654662
TR00001090,N0431,1.0
TR00001090,N0458,0.9860966226032802
TR00001090,N0449,0.4740392446517944
TR00001091,N0429,0.535002965927124
TR00001091,N0492,0.5296666026115417
TR00001091,N0453,0.5226395010948182
TR00001092,N0475,0.563089394569397
TR00001092,N0453,0.5312981724739074
TR00001092,N0420,0.4875060796737671
TR00001093,N0469,0.5903290104866028
TR00001093,N0475,0.5629704666137696
TR00001093,N0453,0.5200189828872681
TR00001094,N0484,0.5197180628776551
TR00001094,N0469,0.44859787623087566
TR00001094,N0449,0.43422231674194334
TR00001095,N0463,0.5979265999794007
TR00001095,N0481,0.5568680882453919
TR00001095,N0412,0.5249863266944885
TR00001096,N0413,0.45342743396759033
TR00001096,N0469,0.43859372854232787
TR00001096,N0478,0.43848577737808225
TR00001097,N0420,0.5906499338150024
TR00001097,N0492,0.5781083536148072
TR00001097,N0429,0.5728448224067688
TR00001098,N0430,0.9823000383377075
TR00001098,N0415,0.5522490501403808
TR00001098,N0441,0.5474697113037109
TR00001099,N0449,0.4652227520942688
TR00001099,N0454,0.45077040195465085
TR00001099,N0488,0.4457662582397461
TR00001100,N0441,0.5748265186945597
TR00001100,N0430,0.5520777821540832
TR00001100,N0472,0.5291119575500488
TR00001101,N0420,0.6074427604675292
TR00001101,N0415,0.5392226696014404
TR00001101,N0441,0.4770259380340576
TR00001102,N0463,0.529758894443512
TR00001102,N0478,0.47849852561950684
TR00001102,N0449,0.42850456237792967
TR00001103,N0420,0.6220272016525268
TR00001103,N0415,0.5597227764129639
TR00001103,N0418,0.4598578691482544
TR00001104,N0414,0.526712191104889
TR00001104,N0449,0.45920271396636964
TR00001104,N0475,0.4578613591194153
TR00001105,N0418,0.5618741393089294
TR00001105,N0480,0.5038708686828614
TR00001105,N0427,0.4914405107498169
TR00001106,N0478,0.5758306980133057
TR00001106,N0443,0.5668954650561014
TR00001106,N0463,0.5167019367218018
TR00001107,N0408,0.7714350530079432
TR00001107,N0405,0.7288647549492971
TR00001107,N0411,0.6937767386436462
TR00001108,N0449,0.45851038217544554
TR00001108,N0454,0.4318702173233032
TR00001108,N0469,0.4165204524993896
TR00001109,N0453,0.6220195603370666
TR00001109,N0422,0.5536207318305969
TR00001109,N0486,0.5488851308822632
TR00001110,N0431,0.572356104850769
TR00001110,N0458,0.5659849643707275
TR00001110,N0411,0.5260589224951607
TR00001111,N0422,0.5398755550384522
TR00001111,N0489,0.5139704418182374
TR00001111,N0492,0.5093160748481751
TR00001112,N0484,0.44786766290664676
TR00001112,N0449,0.43696571588516236
TR00001112,N0469,0.4293675899505615
TR00001113,N0469,0.4462426733970642
TR00001113,N0478,0.44240444898605347
TR00001113,N0449,0.43816237449645995
TR00001114,N0469,0.4488599101702372
TR00001114,N0460,0.44052234717777794
TR00001114,N0488,0.4387945810953776
TR00001115,N0453,0.6034342718124389
TR00001115,N0475,0.5081991672515869
TR00001115,N0492,0.5059185028076172
TR00001116,N0478,0.5639910340309143
TR00001116,N0460,0.5333021896226066
TR00001116,N0443,0.532971842288971
TR00001117,N0492,0.5398749033610026
TR00001117,N0441,0.5068321744600932
TR00001117,N0486,0.5051482439041137
TR00001118,N0449,0.4652940821647644
TR00001118,N0454,0.44441966533660887
TR00001118,N0469,0.41427576541900635
TR00001119,N0418,0.5412768483161926
TR00001119,N0480,0.516758668422699
TR00001119,N0420,0.49675392627716064
TR00001120,N0454,0.5993075799942017
TR00001120,N0460,0.5585900136402675
TR00001120,N0449,0.4680133056640625
TR00001121,N0466,0.5840816923550197
TR00001121,N0449,0.4576969305674235
TR00001121,N0464,0.4515261990683419
TR00001122,N0420,0.5844223618507385
TR00001122,N0422,0.5704797029495239
TR00001122,N0441,0.47740588188171384
TR00001123,N0462,0.9905902814865113
TR00001123,N0438,0.7454585981369019
TR00001123,N0403,0.5933870029449463
TR00001124,N0464,0.581365580218179
TR00001124,N0427,0.5474866986274719
TR00001124,N0468,0.5332085132598877
TR00001125,N0464,0.5585961716515677
TR00001125,N0466,0.5513754861695426
TR00001125,N0449,0.4713232946395874
TR00001126,N0463,0.9904110622406006
TR00001126,N0478,0.5703303813934326
TR00001126,N0443,0.5478842616081238
TR00001127,N0403,0.7421453189849854
TR00001127,N0405,0.5690738677978515
TR00001127,N0438,0.5660913149515787
TR00001128,N0463,0.6296827793121338
TR00001128,N0414,0.532564914226532
TR00001128,N0413,0.4625380039215088
TR00001129,N0465,0.9752690029144286
TR00001129,N0423,0.5608061194419861
TR00001129,N0434,0.5268944501876831
TR00001130,N0466,0.5741470762661525
TR00001130,N0411,0.563575267791748
TR00001130,N0439,0.5186170101165771
TR00001131,N0461,0.6134766936302185
TR00001131,N0478,0.5896063089370728
TR00001131,N0443,0.5779406499862672
TR00001132,N0466,0.5539228337151664
TR00001132,N0475,0.5496314120292664
TR00001132,N0453,0.5376674175262451
TR00001133,N0464,0.5526692049843924
TR00001133,N0466,0.5363446729523795
TR00001133,N0453,0.5311017632484436
TR00001134,N0464,0.6042505809238978
TR00001134,N0411,0.5621598482131958
TR00001134,N0439,0.5426805734634399
TR00001135,N0480,0.5531473588943482
TR00001135,N0418,0.5400373458862304
TR00001135,N0427,0.5254545688629151
TR00001136,N0413,0.5593768477439881
TR00001136,N0481,0.5282373309135437
TR00001136,N0414,0.5069963455200196
TR00001137,N0464,0.6063050746917724
TR00001137,N0468,0.5450163841247558
TR00001137,N0427,0.5245201230049134
TR00001138,N0462,0.626343400137765
TR00001138,N0465,0.5329345703125
TR00001138,N0461,0.526991423538753
TR00001139,N0435,0.6981413739068167
TR00001139,N0469,0.5904674666268485
TR00001139,N0423,0.5783934545516968
TR00001140,N0470,0.48767067534582953
TR00001140,N0478,0.4509378433227539
TR00001140,N0444,0.447565484046936
TR00001141,N0415,0.563780403137207
TR00001141,N0430,0.5397870421409607
TR00001141,N0472,0.5310585618019104
TR00001142,N0470,0.5610956685883658
TR00001142,N0463,0.5219228029251098
TR00001142,N0478,0.46869249343872066
TR00001143,N0469,0.6220904883884248
TR00001143,N0463,0.5129167675971985
TR00001143,N0478,0.44702374935150146
TR00001144,N0478,0.5967102479934693
TR00001144,N0443,0.5430851459503174
TR00001144,N0469,0.5217971716608321
TR00001145,N0418,0.5739753723144531
TR00001145,N0470,0.5453065838132586
TR00001145,N0480,0.495008385181427
TR00001146,N0467,0.5609981724194117
TR00001146,N0484,0.5179174065589905
TR00001146,N0444,0.43312110900878903
TR00001147,N0429,0.5607307147979737
TR00001147,N0486,0.5503479639689127
TR00001147,N0475,0.5477633237838745
TR00001148,N0413,0.5828737497329712
TR00001148,N0481,0.5704902410507202
TR00001148,N0414,0.5451939344406128
TR00001149,N0468,0.988301248550415
TR00001149,N0467,0.594422459602356
TR00001149,N0427,0.520151162147522
TR00001150,N0449,0.4677943301200867
TR00001150,N0466,0.45532527310507637
TR00001150,N0454,0.44245181798934935
TR00001151,N0484,0.44499194145202636
TR00001151,N0478,0.44096664190292356
TR00001151,N0449,0.4323542475700378
TR00001152,N0469,0.4939932210104806
TR00001152,N0449,0.4312732100486755
TR00001152,N0488,0.42082078456878663
TR00001153,N0469,0.5543960962976728
TR00001153,N0463,0.5323392788569132
TR00001153,N0488,0.47674705187479655
TR00001154,N0434,0.9753053379058838
TR00001154,N0435,0.5401864409446716
TR00001154,N0423,0.5383430123329163
TR00001155,N0469,0.5909153597695487
TR00001155,N0478,0.44332573413848875
TR00001155,N0444,0.4392581820487976
TR00001156,N0413,0.5913510680198669
TR00001156,N0481,0.5510701537132263
TR00001156,N0414,0.5300492525100708
TR00001157,N0453,0.6265079689025879
TR00001157,N0420,0.5732400178909302
TR00001157,N0492,0.5417322158813477
TR00001158,N0435,0.9686444473266602
TR00001158,N0469,0.8761301708221435
TR00001158,N0423,0.5192375302314758
TR00001159,N0468,0.6552887269428798
TR00001159,N0427,0.5573254895210267
TR00001159,N0467,0.5556039997509548
TR00001160,N0431,0.5778778791427612
TR00001160,N0458,0.5644279241561889
TR00001160,N0468,0.558884426525661
TR00001161,N0469,0.624156870160784
TR00001161,N0413,0.5686644077301025
TR00001161,N0481,0.5435704112052918
TR00001162,N0473,0.5558535882404873
TR00001162,N0437,0.5084614787782942
TR00001162,N0413,0.46198786497116084
TR00001163,N0471,0.5815246173313686
TR00001163,N0472,0.568476711341313
TR00001163,N0418,0.540084445476532
TR00001164,N0437,0.6363627314567566
TR00001164,N0480,0.5424016070365906
TR00001164,N0418,0.5387939095497132
TR00001165,N0471,0.4421720130102975
TR00001165,N0444,0.43871154785156247
TR00001165,N0488,0.42614840269088744
TR00001166,N0471,0.5824683972767422
TR00001166,N0469,0.4826863479614258
TR00001166,N0488,0.4781263065338135
TR00001167,N0472,0.9797248315811158
TR00001167,N0415,0.5548231124877929
TR00001167,N0441,0.5322463154792786
TR00001168,N0472,0.6479474752289909
TR00001168,N0471,0.5632397481373379
TR00001168,N0458,0.547703742980957
TR00001169,N0471,0.5571344035012381
TR00001169,N0408,0.5040624539057413
TR00001169,N0401,0.4831934285163879
TR00001170,N0449,0.4452995896339416
TR00001170,N0454,0.4220396876335144
TR00001170,N0469,0.41854859590530397
TR00001171,N0470,0.600085289137704
TR00001171,N0418,0.5539724588394165
TR00001171,N0480,0.515557861328125
TR00001172,N0470,0.6210147380828857
TR00001172,N0413,0.5774580836296082
TR00001172,N0481,0.5689073085784913
TR00001173,N0475,0.5827775160471598
TR00001173,N0453,0.5275013089179993
TR00001173,N0420,0.5078733364741007
TR00001174,N0437,0.5964525052479335
TR00001174,N0422,0.5184528231620789
TR00001174,N0492,0.5163040876388549
TR00001175,N0436,1.0
TR00001175,N0437,0.6352557301521301
TR00001175,N0425,0.542040867805481
TR00001176,N0415,0.7193937492370606
TR00001176,N0420,0.6144741368293761
TR00001176,N0437,0.5903574534824916
TR00001177,N0471,0.5927045651844569
TR00001177,N0413,0.5408329486846924
TR00001177,N0428,0.5216703295707703
TR00001178,N0471,0.4959179605756487
TR00001178,N0478,0.44381099144617714
TR00001178,N0469,0.4376455942789713
TR00001179,N0470,0.5912065693310329
TR00001179,N0449,0.46910407066345217
TR00001179,N0454,0.4462153506278992
TR00001180,N0415,0.5779350280761718
TR00001180,N0420,0.5775302648544312
TR00001180,N0475,0.44758243560791017
TR00001181,N0437,0.5661456601960319
TR00001181,N0441,0.5472944021224976
TR00001181,N0472,0.5366737405459086
TR00001182,N0470,0.5602988021714347
TR00001182,N0418,0.5515916585922241
TR00001182,N0480,0.5071151971817016
TR00001183,N0470,0.5982618519238063
TR00001183,N0468,0.5394529819488525
TR00001183,N0427,0.5172361373901367
TR00001184,N0471,0.6394114017486572
TR00001184,N0478,0.5727156162261963
TR00001184,N0443,0.5409890723228455
TR00001185,N0411,0.5622595548629761
TR00001185,N0471,0.5057063783918108
TR00001185,N0403,0.4711147618293762
TR00001186,N0492,0.5449428915977478
TR00001186,N0475,0.5356052994728089
TR00001186,N0471,0.5310876863343374
TR00001187,N0437,0.5661430852753775
TR00001187,N0473,0.5291344233921595
TR00001187,N0413,0.4810568332672119
TR00001188,N0473,0.548383754491806
TR00001188,N0437,0.5320631946836198
TR00001188,N0449,0.4585300874710083
TR00001189,N0469,0.6029285979270935
TR00001189,N0411,0.5467513084411622
TR00001189,N0403,0.4816607427597046
TR00001190,N0468,0.6255326461791992
TR00001190,N0470,0.6091696092060634
TR00001190,N0418,0.5574656605720519
TR00001191,N0441,0.6092639636993409
TR00001191,N0474,0.5097470794405257
TR00001191,N0449,0.43587892055511473
TR00001192,N0475,0.9840053868293762
TR00001192,N0453,0.5086709856987
TR00001192,N0420,0.46952791213989253
TR00001193,N0439,0.8158963441848754
TR00001193,N0438,0.6483985543251037
TR00001193,N0427,0.5880409789085388
TR00001194,N0438,0.7715980887413024
TR00001194,N0439,0.6783097624778747
TR00001194,N0485,0.5535217237472534
TR00001195,N0439,0.6711076021194458
TR00001195,N0458,0.5386824369430542
TR00001195,N0431,0.5309148311614991
TR00001196,N0441,0.6656055041721889
TR00001196,N0411,0.6318083715438843
TR00001196,N0439,0.5954940761838641
TR00001197,N0477,0.6307695031166076
TR00001197,N0442,0.5297937171799796
TR00001197,N0476,0.5242068256650652
TR00001198,N0474,0.6203447648457119
TR00001198,N0484,0.5122666001319885
TR00001198,N0488,0.45982292890548704
TR00001199,N0418,0.5584732770919799
TR00001199,N0427,0.4909906148910522
TR00001199,N0480,0.48105535507202146
TR00001200,N0478,0.5522591590881348
TR00001200,N0443,0.5299851655960083
TR00001200,N0413,0.4566793441772461
TR00001201,N0441,0.8018919229507445
TR00001201,N0472,0.5652690124511719
TR00001201,N0430,0.5532294154167176
TR00001202,N0476,0.6020885058811734
TR00001202,N0477,0.4876436029161726
TR00001202,N0444,0.45193183422088623
TR00001203,N0441,0.5692265306200299
TR00001203,N0418,0.5569571495056153
TR00001203,N0480,0.5107618570327759
TR00001204,N0474,0.46131454535893035
TR00001204,N0481,0.45999314308166506
TR00001204,N0449,0.45101675510406497
TR00001205,N0449,0.48230547428131104
TR00001205,N0454,0.45598803281784056
TR00001205,N0476,0.4540827018874032
TR00001206,N0457,0.593150622844696
TR00001206,N0478,0.5609992980957031
TR00001206,N0443,0.5348296642303467
TR00001207,N0477,0.5964122005871364
TR00001207,N0431,0.5802852511405945
TR00001207,N0458,0.5707280397415161
TR00001208,N0478,1.0
TR00001208,N0442,0.5721099206379482
TR00001208,N0443,0.5321460962295532
TR00001209,N0488,0.4852230739593506
TR00001209,N0469,0.45356912612915035
TR00001209,N0449,0.449385130405426
TR00001210,N0476,0.6446698188781739
TR00001210,N0478,0.6259877852031163
TR00001210,N0443,0.5529206824302674
TR00001211,N0476,0.6035228439739773
TR00001211,N0477,0.5039672766413008
TR00001211,N0444,0.4435824394226074
TR00001212,N0477,0.6291773796081543
TR00001212,N0480,0.5663920354843139
TR00001212,N0418,0.550720477104187
TR00001213,N0449,0.43030614852905275
TR00001213,N0469,0.4196156859397888
TR00001213,N0488,0.4180624008178711
TR00001214,N0474,0.5536995308739798
TR00001214,N0449,0.45579716682434085
TR00001214,N0454,0.43550883054733275
TR00001215,N0474,0.6000298568180629
TR00001215,N0437,0.48761517150061473
TR00001215,N0449,0.4620849251747131
TR00001216,N0420,0.5654084324836731
TR00001216,N0422,0.5280964732170105
TR00001216,N0442,0.5164794819695608
TR00001217,N0469,0.45126970529556276
TR00001217,N0449,0.4392836093902588
TR00001217,N0457,0.43587221622467043
TR00001218,N0474,0.6345172643661499
TR00001218,N0441,0.5715680633272444
TR00001218,N0430,0.5194001078605652
TR00001219,N0449,0.4396749973297119
TR00001219,N0469,0.42776641845703123
TR00001219,N0488,0.4205575704574585
TR00001220,N0480,0.9817403507232666
TR00001220,N0418,0.5406692743301391
TR00001220,N0420,0.4763453006744385
TR00001221,N0481,1.0
TR00001221,N0444,0.5999611207417079
TR00001221,N0413,0.5983508825302124
TR00001222,N0478,0.7527138011796134
TR00001222,N0443,0.4962096452713013
TR00001222,N0442,0.4869548405919756
TR00001223,N0444,0.6366994806698391
TR00001223,N0481,0.6284844040870666
TR00001223,N0420,0.5718039274215698
TR00001224,N0449,0.4632236671447754
TR00001224,N0454,0.44354934215545655
TR00001224,N0469,0.41341681480407716
TR00001225,N0482,0.44758900233677457
TR00001225,N0449,0.445266858736674
TR00001225,N0454,0.4210951129595438
TR00001226,N0413,0.4607016563415527
TR00001226,N0478,0.44092497825622556
TR00001226,N0481,0.43522796630859373
TR00001227,N0488,0.4785613965988159
TR00001227,N0469,0.47573549270629883
TR00001227,N0449,0.4456704497337341
TR00001228,N0468,0.4944743394851685
TR00001228,N0441,0.4831144094467163
TR00001228,N0418,0.4716203212738037
TR00001229,N0443,0.9851384115219116
TR00001229,N0482,0.5987485476902553
TR00001229,N0478,0.5815240621566773
TR00001230,N0472,0.5546699682871501
TR00001230,N0441,0.5438091039657593
TR00001230,N0430,0.5044901728630066
TR00001231,N0482,0.5985747047833034
TR00001231,N0444,0.5496931041990007
TR00001231,N0468,0.539605438709259
TR00001232,N0413,0.590207839012146
TR00001232,N0481,0.5366204500198365
TR00001232,N0428,0.5163533687591553
TR00001233,N0480,0.6067750746863229
TR00001233,N0418,0.5661660671234131
TR00001233,N0420,0.4785338044166565
TR00001234,N0463,0.5963948440551757
TR00001234,N0481,0.5689632773399353
TR00001234,N0453,0.5513733458518982
TR00001235,N0482,0.6407397747039795
TR00001235,N0444,0.5797938483101981
TR00001235,N0472,0.5378513813018799
TR00001236,N0444,0.6566253185272217
TR00001236,N0482,0.5526795046670097
TR00001236,N0443,0.5524420465741838
TR00001237,N0475,0.5403107166290283
TR00001237,N0492,0.5371460676193237
TR00001237,N0429,0.537055516242981
TR00001238,N0444,0.6584052324295044
TR00001238,N0481,0.6469652601650784
TR00001238,N0482,0.5662273066384451
TR00001239,N0478,0.6247766358511788
TR00001239,N0463,0.5414129686355591
TR00001239,N0443,0.5233974456787109
TR00001240,N0444,0.6527142286300659
TR00001240,N0446,0.5679983925819397
TR00001240,N0482,0.5647667544228689
TR00001241,N0442,0.4804949368749346
TR00001241,N0441,0.46999425093332925
TR00001241,N0458,0.44675488471984864
TR00001242,N0444,0.5872712748391288
TR00001242,N0482,0.4922522817339216
TR00001242,N0483,0.43916296107428415
TR00001243,N0480,0.5577164840698242
TR00001243,N0418,0.540550434589386
TR00001243,N0427,0.5166867494583129
TR00001244,N0482,0.5622423665864127
TR00001244,N0430,0.5543378472328185
TR00001244,N0472,0.5396639466285705
TR00001245,N0444,0.6510740756988525
TR00001245,N0482,0.5581168787819999
TR00001245,N0449,0.44219931364059445
TR00001246,N0468,0.516418707370758
TR00001246,N0427,0.5005200028419494
TR00001246,N0420,0.4723158359527588
TR00001247,N0478,0.42938861846923826
TR00001247,N0443,0.4273667883872986
TR00001247,N0449,0.4269506335258484
TR00001248,N0413,0.5538957357406616
TR00001248,N0481,0.5530003786087037
TR00001248,N0414,0.495350980758667
TR00001249,N0444,0.6130578892571585
TR00001249,N0468,0.513585901260376
TR00001249,N0427,0.5129081964492798
TR00001250,N0420,0.48715639114379883
